"user_id","question","Answered0","Answered1","Answered2","Answered3","Answered4","Answered5","Answered6","Answered7","Answered8","Answered9","Answered10"
21074,14,"","","","","","","","","","",""
21077,1,"0","0","0","0","0","1","0","","","",""
21077,2,"1","0","","","","","","","","",""
21077,3,"0","0","0","0","","","","","","",""
21077,4,"1","0","0","0","0","0","","","","",""
21077,5,"1","0","","","","","","","","",""
21077,6,"0","0","0","0","0","0","","","","",""
21077,7,"0","0","1","0","0","0","0","","","",""
21077,8,"0","","","","","","","","","",""
21077,9,"1","1","0","1","","","","","","",""
21077,10,"0","0","1","0","0","0","0","","","",""
21077,11,"0","0","0","1","1","1","","","","",""
21077,12,"0","1","0","1","0","1","1","1","1","0","0"
21077,13,"1","1","0","0","0","","","","","",""
21077,14,"","","0","0","0","0","0","0","0","0","0"
21083,1,"0","0","0","0","0","0","1","","","",""
21083,2,"1","0","","","","","","","","",""
21083,3,"0","0","0","0","","","","","","",""
21083,4,"1","0","0","0","0","0","","","","",""
21083,5,"1","0","","","","","","","","",""
21083,6,"0","0","1","0","0","0","","","","",""
21083,7,"0","1","0","0","0","0","0","","","",""
21083,8,"0","","","","","","","","","",""
21083,9,"1","1","0","0","","","","","","",""
21083,10,"0","0","0","0","0","0","0","","","",""
21083,11,"1","1","0","0","0","0","","","","",""
21083,12,"1","0","1","0","0","0","0","1","1","1","0"
21083,13,"0","1","0","0","0","","","","","",""
21083,14,"","","","","","","","","","",""
21110,1,"0","0","0","0","0","0","1","","","",""
21110,2,"0","1","","","","","","","","",""
21110,3,"0","0","0","1","","","","","","",""
21110,4,"0","1","0","0","0","0","","","","",""
21110,5,"1","0","","","","","","","","",""
21110,6,"0","1","0","0","0","0","","","","",""
21110,7,"0","0","0","0","0","0","1","","","",""
21110,8,"0","","","","","","","","","",""
21110,9,"1","0","1","1","","","","","","",""
21110,10,"1","0","0","0","0","0","0","","","",""
21110,11,"0","0","1","0","0","0","","","","",""
21110,12,"1","0","0","0","0","0","0","0","0","0","0"
21110,13,"1","0","0","0","0","","","","","",""
21110,14,"","","0","0","0","0","0","0","0","0","0"
21114,1,"0","0","0","0","0","0","1","","","",""
21114,2,"0","1","","","","","","","","",""
21114,3,"1","0","0","0","","","","","","",""
21114,4,"0","0","1","0","0","0","","","","",""
21114,5,"1","0","","","","","","","","",""
21114,6,"0","1","0","0","0","0","","","","",""
21114,7,"0","0","0","1","0","0","0","","","",""
21114,8,"0","","","","","","","","","",""
21114,9,"1","1","0","1","","","","","","",""
21114,10,"1","0","0","0","0","0","0","","","",""
21114,11,"1","1","0","0","1","0","","","","",""
21114,12,"1","0","0","0","0","0","1","0","1","0","0"
21114,13,"1","0","1","0","0","","","","","",""
21114,14,"","","","","","","","","","",""
21122,1,"0","0","0","0","0","1","0","","","",""
21122,2,"0","1","","","","","","","","",""
21122,3,"0","0","0","1","","","","","","",""
21122,4,"0","1","0","0","0","0","","","","",""
21122,5,"1","0","","","","","","","","",""
21122,6,"0","1","0","0","0","0","","","","",""
21122,7,"0","0","0","0","1","0","0","","","",""
21122,8,"0","","","","","","","","","",""
21122,9,"1","0","0","0","","","","","","",""
21122,10,"0","0","0","0","0","0","0","","","",""
21122,11,"1","0","0","1","1","1","","","","",""
21122,12,"0","1","1","1","0","0","0","1","1","1","1"
21122,13,"1","1","0","1","0","","","","","",""
21122,14,"","","0","0","0","0","0","0","0","0","0"
21128,1,"0","0","0","0","1","0","0","","","",""
21128,2,"0","1","","","","","","","","",""
21128,3,"1","0","0","0","","","","","","",""
21128,4,"0","1","0","0","0","0","","","","",""
21128,5,"1","0","","","","","","","","",""
21128,6,"1","0","0","0","0","0","","","","",""
21128,7,"0","0","0","1","0","0","0","","","",""
21128,8,"0","","","","","","","","","",""
21128,9,"1","0","1","0","","","","","","",""
21128,10,"0","0","0","0","1","0","0","","","",""
21128,11,"0","0","0","0","1","1","","","","",""
21128,12,"1","0","1","1","1","0","0","1","1","1","0"
21128,13,"1","1","0","0","0","","","","","",""
21128,14,"","","0","0","0","0","0","0","0","0","0"
21129,1,"0","0","0","0","0","0","1","","","",""
21129,2,"0","1","","","","","","","","",""
21129,3,"1","1","0","1","","","","","","",""
21129,4,"0","1","0","0","0","0","","","","",""
21129,5,"1","0","","","","","","","","",""
21129,6,"0","0","1","0","0","0","","","","",""
21129,7,"0","0","0","0","0","0","1","","","",""
21129,8,"0","","","","","","","","","",""
21129,9,"1","1","0","1","","","","","","",""
21129,10,"0","0","0","0","1","0","0","","","",""
21129,11,"0","1","0","1","1","1","","","","",""
21129,12,"1","1","1","1","1","0","1","1","1","1","0"
21129,13,"1","1","0","0","0","","","","","",""
21129,14,"","","","","","","","","","",""
21140,1,"0","0","0","0","0","0","1","","","",""
21140,2,"1","0","","","","","","","","",""
21140,3,"0","0","0","0","","","","","","",""
21140,4,"0","0","0","0","0","0","","","","",""
21140,5,"1","0","","","","","","","","",""
21140,6,"0","0","1","0","0","0","","","","",""
21140,7,"0","0","0","1","0","0","0","","","",""
21140,8,"0","","","","","","","","","",""
21140,9,"1","0","0","0","","","","","","",""
21140,10,"0","0","0","0","0","0","0","","","",""
21140,11,"0","0","0","1","1","1","","","","",""
21140,12,"1","0","1","0","0","0","1","0","1","0","0"
21140,13,"0","0","0","0","0","1","","","","",""
21140,14,"","","0","0","0","0","0","0","0","0","0"
21146,1,"0","0","0","0","0","0","1","","","",""
21146,2,"0","1","","","","","","","","",""
21146,3,"1","1","1","1","","","","","","",""
21146,4,"0","1","0","0","0","0","","","","",""
21146,5,"1","0","","","","","","","","",""
21146,6,"0","0","1","0","0","0","","","","",""
21146,7,"0","0","0","0","0","1","0","","","",""
21146,8,"0","","","","","","","","","",""
21146,9,"1","1","0","1","","","","","","",""
21146,10,"0","0","0","0","1","0","0","","","",""
21146,11,"0","0","0","0","0","0","","","","",""
21146,12,"0","1","1","1","0","1","1","1","1","1","1"
21146,13,"1","1","0","0","0","","","","","",""
21146,14,"","","0","0","0","0","0","0","0","0","0"
21147,1,"0","0","0","0","0","0","1","","","",""
21147,2,"0","1","","","","","","","","",""
21147,3,"1","1","1","0","","","","","","",""
21147,4,"0","1","0","0","0","0","","","","",""
21147,5,"1","0","","","","","","","","",""
21147,6,"0","0","1","0","0","0","","","","",""
21147,7,"0","0","0","0","1","0","0","","","",""
21147,8,"0","","","","","","","","","",""
21147,9,"1","1","0","1","","","","","","",""
21147,10,"1","0","0","0","0","0","0","","","",""
21147,11,"0","1","0","1","1","1","","","","",""
21147,12,"1","1","1","0","0","1","1","0","1","0","0"
21147,13,"1","1","0","1","0","","","","","",""
21147,14,"","","0","0","0","0","0","0","0","0","0"
21156,1,"0","0","0","0","0","1","0","","","",""
21156,2,"0","1","","","","","","","","",""
21156,3,"0","1","0","1","","","","","","",""
21156,4,"0","1","0","0","0","0","","","","",""
21156,5,"1","0","","","","","","","","",""
21156,6,"1","0","0","0","0","0","","","","",""
21156,7,"0","0","0","1","0","0","0","","","",""
21156,8,"0","","","","","","","","","",""
21156,9,"1","0","1","1","","","","","","",""
21156,10,"1","0","0","0","0","0","0","","","",""
21156,11,"0","0","0","0","0","0","","","","",""
21156,12,"1","1","0","0","1","0","0","1","0","0","0"
21156,13,"1","0","1","0","0","","","","","",""
21156,14,"","","0","0","0","0","0","0","0","0","0"
21158,1,"0","0","0","0","0","0","1","","","",""
21158,2,"1","0","","","","","","","","",""
21158,3,"0","0","0","0","","","","","","",""
21158,4,"1","0","0","0","0","0","","","","",""
21158,5,"1","0","","","","","","","","",""
21158,6,"0","1","0","0","0","0","","","","",""
21158,7,"0","0","0","0","1","0","0","","","",""
21158,8,"0","","","","","","","","","",""
21158,9,"1","1","0","0","","","","","","",""
21158,10,"0","0","0","0","0","0","0","","","",""
21158,11,"1","0","0","1","1","1","","","","",""
21158,12,"1","1","0","0","0","0","1","1","1","1","0"
21158,13,"1","1","0","1","0","","","","","",""
21158,14,"","","","","","","","","","",""
21160,1,"1","0","0","0","0","0","0","","","",""
21160,2,"0","1","","","","","","","","",""
21160,3,"1","0","0","1","","","","","","",""
21160,4,"0","0","0","0","0","1","","","","",""
21160,5,"1","0","","","","","","","","",""
21160,6,"0","1","0","0","0","0","","","","",""
21160,7,"0","0","0","0","0","1","0","","","",""
21160,8,"0","","","","","","","","","",""
21160,9,"1","0","0","0","","","","","","",""
21160,10,"0","0","0","0","0","0","1","","","",""
21160,11,"0","0","1","0","1","1","","","","",""
21160,12,"1","1","0","0","0","0","0","0","0","1","0"
21160,13,"1","0","0","0","1","","","","","",""
21160,14,"","","","","","","","","","",""
21161,1,"0","0","0","0","1","0","0","","","",""
21161,2,"0","1","","","","","","","","",""
21161,3,"1","0","0","0","","","","","","",""
21161,4,"0","0","1","0","0","0","","","","",""
21161,5,"1","0","","","","","","","","",""
21161,6,"0","0","1","0","0","0","","","","",""
21161,7,"0","0","0","0","0","1","0","","","",""
21161,8,"0","","","","","","","","","",""
21161,9,"1","1","0","1","","","","","","",""
21161,10,"1","0","0","0","0","0","0","","","",""
21161,11,"1","1","0","0","0","0","","","","",""
21161,12,"0","1","1","1","0","0","0","1","0","0","0"
21161,13,"0","1","0","0","0","","","","","",""
21161,14,"","","","","","","","","","",""
21189,1,"0","0","0","0","1","0","0","","","",""
21189,2,"0","1","","","","","","","","",""
21189,3,"0","0","1","1","","","","","","",""
21189,4,"0","1","0","0","0","0","","","","",""
21189,5,"1","0","","","","","","","","",""
21189,6,"0","1","0","0","0","0","","","","",""
21189,7,"0","0","1","0","0","0","0","","","",""
21189,8,"0","","","","","","","","","",""
21189,9,"1","0","0","0","","","","","","",""
21189,10,"0","0","0","0","0","0","0","","","",""
21189,11,"0","0","0","0","0","0","","","","",""
21189,12,"0","0","1","0","0","0","0","0","0","0","0"
21189,13,"1","0","0","0","0","","","","","",""
21189,14,"","","0","0","0","0","0","0","0","0","0"
21198,1,"0","0","0","0","0","0","1","","","",""
21198,2,"0","1","","","","","","","","",""
21198,3,"1","1","0","0","","","","","","",""
21198,4,"0","1","0","0","0","0","","","","",""
21198,5,"1","0","","","","","","","","",""
21198,6,"0","0","1","0","0","0","","","","",""
21198,7,"0","0","0","0","0","1","0","","","",""
21198,8,"0","","","","","","","","","",""
21198,9,"1","1","0","0","","","","","","",""
21198,10,"0","0","0","0","0","0","0","","","",""
21198,11,"0","1","0","0","0","0","","","","",""
21198,12,"1","0","1","0","1","0","1","1","1","1","0"
21198,13,"0","1","0","1","0","","","","","",""
21198,14,"","","0","0","0","0","0","0","0","0","0"
21200,1,"0","0","1","0","0","0","0","","","",""
21200,2,"0","0","","","","","","","","",""
21200,3,"0","1","1","0","","","","","","",""
21200,4,"0","1","0","0","0","0","","","","",""
21200,5,"1","0","","","","","","","","",""
21200,6,"0","0","1","0","0","0","","","","",""
21200,7,"0","0","0","0","1","0","0","","","",""
21200,8,"0","","","","","","","","","",""
21200,9,"1","1","1","1","","","","","","",""
21200,10,"1","1","1","0","0","0","0","","","",""
21200,11,"0","1","1","1","0","0","","","","",""
21200,12,"0","1","0","0","0","0","0","1","0","0","1"
21200,13,"1","1","0","0","1","","","","","",""
21200,14,"","","0","0","0","0","0","0","0","0","0"
21209,1,"0","0","0","0","0","0","1","","","",""
21209,2,"1","0","","","","","","","","",""
21209,3,"0","0","0","0","","","","","","",""
21209,4,"1","0","0","0","0","0","","","","",""
21209,5,"1","0","","","","","","","","",""
21209,6,"0","1","0","0","0","0","","","","",""
21209,7,"0","0","1","0","0","0","0","","","",""
21209,8,"0","","","","","","","","","",""
21209,9,"1","1","1","1","","","","","","",""
21209,10,"0","0","1","0","0","0","0","","","",""
21209,11,"0","0","1","1","1","1","","","","",""
21209,12,"0","1","1","1","0","1","1","1","1","1","1"
21209,13,"0","0","0","0","0","1","","","","",""
21209,14,"","","","","","","","","","",""
21211,1,"0","0","0","0","0","1","0","","","",""
21211,2,"1","0","","","","","","","","",""
21211,3,"0","0","0","0","","","","","","",""
21211,4,"0","1","0","0","0","0","","","","",""
21211,5,"0","1","","","","","","","","",""
21211,6,"0","0","1","0","0","0","","","","",""
21211,7,"0","0","0","0","0","1","0","","","",""
21211,8,"0","","","","","","","","","",""
21211,9,"1","0","0","0","","","","","","",""
21211,10,"0","1","0","0","0","0","0","","","",""
21211,11,"0","0","0","0","1","1","","","","",""
21211,12,"0","0","0","0","0","0","0","0","0","1","0"
21211,13,"0","0","0","1","0","","","","","",""
21211,14,"","","0","0","0","0","0","0","0","0","0"
21213,1,"0","0","0","0","0","0","1","","","",""
21213,2,"0","1","","","","","","","","",""
21213,3,"1","0","1","1","","","","","","",""
21213,4,"0","0","1","0","0","0","","","","",""
21213,5,"1","0","","","","","","","","",""
21213,6,"0","0","0","0","1","0","","","","",""
21213,7,"0","0","0","0","0","1","0","","","",""
21213,8,"0","","","","","","","","","",""
21213,9,"1","1","0","0","","","","","","",""
21213,10,"0","0","0","0","0","0","0","","","",""
21213,11,"0","1","0","1","1","1","","","","",""
21213,12,"1","1","1","1","0","1","1","1","1","1","0"
21213,13,"1","1","1","0","0","","","","","",""
21213,14,"","","0","0","0","0","0","0","0","0","0"
21214,1,"0","0","0","0","0","0","1","","","",""
21214,2,"0","1","","","","","","","","",""
21214,3,"1","0","0","1","","","","","","",""
21214,4,"0","1","0","0","0","0","","","","",""
21214,5,"1","0","","","","","","","","",""
21214,6,"0","0","1","0","0","0","","","","",""
21214,7,"0","0","0","0","0","0","1","","","",""
21214,8,"0","","","","","","","","","",""
21214,9,"1","1","0","1","","","","","","",""
21214,10,"0","0","1","0","0","0","0","","","",""
21214,11,"0","1","0","0","1","1","","","","",""
21214,12,"1","0","1","1","0","0","0","1","1","0","0"
21214,13,"0","1","0","0","0","","","","","",""
21214,14,"","","0","0","0","0","0","0","0","0","0"
21236,1,"0","0","0","1","0","0","0","","","",""
21236,2,"1","0","","","","","","","","",""
21236,3,"1","0","0","0","","","","","","",""
21236,4,"0","1","0","0","0","0","","","","",""
21236,5,"1","0","","","","","","","","",""
21236,6,"0","1","0","0","0","0","","","","",""
21236,7,"0","0","0","0","0","0","1","","","",""
21236,8,"0","","","","","","","","","",""
21236,9,"1","0","1","1","","","","","","",""
21236,10,"0","0","0","0","0","0","0","","","",""
21236,11,"0","0","0","1","0","1","","","","",""
21236,12,"1","1","0","1","0","0","0","0","1","0","0"
21236,13,"0","1","0","0","0","","","","","",""
21236,14,"","","0","0","0","0","0","0","0","0","0"
21237,1,"1","0","0","0","0","0","0","","","",""
21237,2,"0","1","","","","","","","","",""
21237,3,"1","0","0","1","","","","","","",""
21237,4,"0","1","0","0","0","0","","","","",""
21237,5,"0","1","","","","","","","","",""
21237,6,"0","0","0","0","1","0","","","","",""
21237,7,"0","0","1","0","0","0","0","","","",""
21237,8,"0","","","","","","","","","",""
21237,9,"1","0","0","0","","","","","","",""
21237,10,"0","0","0","0","0","0","0","","","",""
21237,11,"1","1","1","1","1","1","","","","",""
21237,12,"0","1","1","1","0","1","1","1","1","1","0"
21237,13,"1","1","0","1","0","","","","","",""
21237,14,"","","","","","","","","","",""
21239,1,"1","0","0","0","0","0","0","","","",""
21239,2,"1","0","","","","","","","","",""
21239,3,"0","0","0","0","","","","","","",""
21239,4,"1","0","0","0","0","0","","","","",""
21239,5,"1","0","","","","","","","","",""
21239,6,"0","0","0","0","1","0","","","","",""
21239,7,"0","0","1","0","0","0","0","","","",""
21239,8,"0","0","0","0","0","0","0","0","0","0","0"
21239,9,"1","1","0","1","","","","","","",""
21239,10,"1","0","0","0","0","0","0","","","",""
21239,11,"1","0","0","0","0","1","","","","",""
21239,12,"1","0","1","0","0","0","1","0","0","0","0"
21239,13,"0","0","0","0","0","","","","","",""
21239,14,"","","0","0","0","0","0","0","0","0","0"
21257,1,"0","0","0","0","0","0","1","","","",""
21257,2,"0","1","","","","","","","","",""
21257,3,"0","0","0","1","","","","","","",""
21257,4,"0","1","0","0","0","0","","","","",""
21257,5,"1","0","","","","","","","","",""
21257,6,"0","0","0","0","0","1","","","","",""
21257,7,"0","1","0","0","0","0","0","","","",""
21257,8,"0","","","","","","","","","",""
21257,9,"1","0","0","0","","","","","","",""
21257,10,"0","0","0","0","0","0","0","","","",""
21257,11,"0","0","0","1","1","1","","","","",""
21257,12,"1","0","0","0","0","0","1","1","1","0","0"
21257,13,"1","0","0","0","0","","","","","",""
21257,14,"","","","","","","","","","",""
21259,1,"0","0","0","0","0","1","0","","","",""
21259,2,"0","1","","","","","","","","",""
21259,3,"1","1","1","1","","","","","","",""
21259,4,"0","1","0","0","0","0","","","","",""
21259,5,"0","1","","","","","","","","",""
21259,6,"0","1","0","0","0","0","","","","",""
21259,7,"0","0","0","0","0","0","1","","","",""
21259,8,"0","","","","","","","","","",""
21259,9,"1","0","0","0","","","","","","",""
21259,10,"0","0","0","0","0","0","0","","","",""
21259,11,"0","0","0","0","1","0","","","","",""
21259,12,"0","1","1","1","1","1","0","1","0","0","0"
21259,13,"1","0","0","1","0","","","","","",""
21259,14,"","","","","","","","","","",""
21260,1,"0","0","0","0","0","1","0","","","",""
21260,2,"0","1","","","","","","","","",""
21260,3,"1","0","0","1","","","","","","",""
21260,4,"0","1","0","0","0","0","","","","",""
21260,5,"1","0","","","","","","","","",""
21260,6,"0","1","0","0","0","0","","","","",""
21260,7,"0","0","0","0","1","0","0","","","",""
21260,8,"0","","","","","","","","","",""
21260,9,"1","1","0","0","","","","","","",""
21260,10,"0","0","0","0","0","0","0","","","",""
21260,11,"1","0","0","1","1","0","","","","",""
21260,12,"1","1","1","0","0","0","0","0","1","1","0"
21260,13,"1","0","1","1","0","","","","","",""
21260,14,"","","0","0","0","0","0","0","0","0","0"
21265,1,"0","0","0","0","1","0","0","","","",""
21265,2,"1","0","","","","","","","","",""
21265,3,"0","0","0","0","","","","","","",""
21265,4,"1","0","0","0","0","0","","","","",""
21265,5,"1","0","","","","","","","","",""
21265,6,"0","1","0","0","0","0","","","","",""
21265,7,"0","1","0","0","0","0","0","","","",""
21265,8,"0","","","","","","","","","",""
21265,9,"1","0","0","0","","","","","","",""
21265,10,"0","0","0","0","0","0","0","","","",""
21265,11,"0","1","0","0","1","1","","","","",""
21265,12,"1","0","1","0","0","1","0","0","1","0","0"
21265,13,"0","1","0","0","0","","","","","",""
21265,14,"","","0","0","0","0","0","0","0","0","0"
21267,1,"0","0","0","0","0","1","0","","","",""
21267,2,"1","0","","","","","","","","",""
21267,3,"0","0","0","0","","","","","","",""
21267,4,"1","0","0","0","0","0","","","","",""
21267,5,"1","0","","","","","","","","",""
21267,6,"0","0","1","0","0","0","","","","",""
21267,7,"0","0","0","1","0","0","0","","","",""
21267,8,"0","","","","","","","","","",""
21267,9,"1","1","0","0","","","","","","",""
21267,10,"0","0","0","0","0","0","0","","","",""
21267,11,"1","0","1","1","1","1","","","","",""
21267,12,"1","0","1","0","0","0","0","0","0","1","0"
21267,13,"1","0","1","0","0","","","","","",""
21267,14,"","","0","0","0","0","0","0","0","0","0"
21272,1,"0","0","0","0","0","0","1","","","",""
21272,2,"0","1","","","","","","","","",""
21272,3,"1","0","0","1","","","","","","",""
21272,4,"0","1","0","0","0","0","","","","",""
21272,5,"1","0","","","","","","","","",""
21272,6,"0","1","0","0","0","0","","","","",""
21272,7,"0","0","0","0","0","1","0","","","",""
21272,8,"0","","","","","","","","","",""
21272,9,"1","1","0","0","","","","","","",""
21272,10,"0","0","0","0","0","0","0","","","",""
21272,11,"1","1","0","1","1","1","","","","",""
21272,12,"1","1","1","1","0","0","0","1","1","0","0"
21272,13,"0","1","0","1","0","","","","","",""
21272,14,"","","","","","","","","","",""
21282,1,"0","0","0","0","0","0","1","","","",""
21282,2,"0","1","","","","","","","","",""
21282,3,"1","0","0","1","","","","","","",""
21282,4,"0","1","0","0","0","0","","","","",""
21282,5,"1","0","","","","","","","","",""
21282,6,"0","1","0","0","0","0","","","","",""
21282,7,"0","0","0","0","0","0","1","","","",""
21282,8,"0","","","","","","","","","",""
21282,9,"1","1","0","1","","","","","","",""
21282,10,"0","0","0","0","1","0","0","","","",""
21282,11,"1","1","0","1","1","1","","","","",""
21282,12,"1","1","0","1","0","0","0","1","1","1","0"
21282,13,"1","1","0","0","0","","","","","",""
21282,14,"","","0","0","0","0","0","0","0","0","0"
21290,1,"1","0","0","0","0","0","0","","","",""
21290,2,"1","0","","","","","","","","",""
21290,3,"0","1","0","1","","","","","","",""
21290,4,"0","1","0","0","0","0","","","","",""
21290,5,"1","0","","","","","","","","",""
21290,6,"1","0","0","0","0","0","","","","",""
21290,7,"0","0","1","0","0","0","0","","","",""
21290,8,"0","","","","","","","","","",""
21290,9,"1","0","0","0","","","","","","",""
21290,10,"0","0","0","0","0","0","0","","","",""
21290,11,"1","1","1","1","1","1","","","","",""
21290,12,"1","1","0","1","0","1","0","0","1","1","0"
21290,13,"1","1","1","1","1","","","","","",""
21290,14,"","","","","","","","","","",""
21296,1,"0","0","0","0","1","0","0","","","",""
21296,2,"0","1","","","","","","","","",""
21296,3,"0","0","0","1","","","","","","",""
21296,4,"0","1","0","0","0","0","","","","",""
21296,5,"1","0","","","","","","","","",""
21296,6,"0","0","1","0","0","0","","","","",""
21296,7,"0","0","0","1","0","0","0","","","",""
21296,8,"0","","","","","","","","","",""
21296,9,"1","0","0","1","","","","","","",""
21296,10,"1","0","0","0","0","0","0","","","",""
21296,11,"0","0","0","0","1","0","","","","",""
21296,12,"0","0","0","0","0","0","0","0","1","0","1"
21296,13,"0","1","1","0","0","","","","","",""
21296,14,"","","","","","","","","","",""
21297,1,"0","0","0","0","0","1","0","","","",""
21297,2,"1","0","","","","","","","","",""
21297,3,"1","0","0","0","","","","","","",""
21297,4,"0","1","0","0","0","0","","","","",""
21297,5,"1","0","","","","","","","","",""
21297,6,"0","1","0","0","0","0","","","","",""
21297,7,"0","0","0","1","0","0","0","","","",""
21297,8,"0","","","","","","","","","",""
21297,9,"1","0","0","0","","","","","","",""
21297,10,"0","0","1","0","0","0","0","","","",""
21297,11,"0","0","0","1","0","0","","","","",""
21297,12,"1","0","1","0","0","1","1","0","1","1","0"
21297,13,"1","1","0","0","0","","","","","",""
21297,14,"","","","","","","","","","",""
21307,1,"0","0","0","1","0","0","0","","","",""
21307,2,"0","1","","","","","","","","",""
21307,3,"0","0","0","1","","","","","","",""
21307,4,"0","1","0","0","0","0","","","","",""
21307,5,"1","0","","","","","","","","",""
21307,6,"1","0","0","0","0","0","","","","",""
21307,7,"0","0","1","0","0","0","0","","","",""
21307,8,"0","","","","","","","","","",""
21307,9,"1","0","1","1","","","","","","",""
21307,10,"0","0","0","0","1","0","0","","","",""
21307,11,"0","0","1","0","0","1","","","","",""
21307,12,"1","1","0","1","1","0","0","1","0","0","0"
21307,13,"0","0","0","0","0","","","","","",""
21307,14,"","","0","0","0","0","0","0","0","0","0"
21308,1,"0","0","0","0","1","0","0","","","",""
21308,2,"1","0","","","","","","","","",""
21308,3,"0","0","0","0","","","","","","",""
21308,4,"0","1","0","0","0","0","","","","",""
21308,5,"1","0","","","","","","","","",""
21308,6,"0","1","0","0","0","0","","","","",""
21308,7,"0","0","0","0","1","0","0","","","",""
21308,8,"0","","","","","","","","","",""
21308,9,"1","1","0","0","","","","","","",""
21308,10,"0","0","0","0","0","0","0","","","",""
21308,11,"1","1","1","1","1","1","","","","",""
21308,12,"0","1","1","1","1","1","1","1","1","1","1"
21308,13,"1","0","0","0","0","","","","","",""
21308,14,"","","","","","","","","","",""
21320,1,"0","0","0","1","0","0","0","","","",""
21320,2,"0","1","","","","","","","","",""
21320,3,"1","0","1","0","","","","","","",""
21320,4,"0","1","0","0","0","0","","","","",""
21320,5,"1","0","","","","","","","","",""
21320,6,"0","1","0","0","0","0","","","","",""
21320,7,"0","0","0","0","0","1","0","","","",""
21320,8,"0","","","","","","","","","",""
21320,9,"1","0","0","0","","","","","","",""
21320,10,"0","0","0","0","0","0","0","","","",""
21320,11,"0","0","0","0","1","1","","","","",""
21320,12,"0","0","1","1","0","0","0","1","0","0","1"
21320,13,"0","1","0","1","0","","","","","",""
21320,14,"","","","","","","","","","",""
21321,1,"0","0","0","1","0","0","0","","","",""
21321,2,"0","1","","","","","","","","",""
21321,3,"1","0","0","0","","","","","","",""
21321,4,"0","0","1","0","0","0","","","","",""
21321,5,"1","0","","","","","","","","",""
21321,6,"0","0","1","0","0","0","","","","",""
21321,7,"0","0","1","0","0","0","0","","","",""
21321,8,"0","","","","","","","","","",""
21321,9,"1","0","0","0","","","","","","",""
21321,10,"0","0","0","0","0","0","0","","","",""
21321,11,"0","0","0","0","1","1","","","","",""
21321,12,"1","1","1","0","0","0","1","1","1","1","0"
21321,13,"1","1","0","0","0","","","","","",""
21321,14,"","","0","0","0","0","0","0","0","0","0"
21323,1,"0","0","0","0","0","1","0","","","",""
21323,2,"0","1","","","","","","","","",""
21323,3,"0","0","1","0","","","","","","",""
21323,4,"0","0","0","0","1","0","","","","",""
21323,5,"1","0","","","","","","","","",""
21323,6,"0","1","0","0","0","0","","","","",""
21323,7,"0","1","0","0","0","0","0","","","",""
21323,8,"0","","","","","","","","","",""
21323,9,"1","0","0","1","","","","","","",""
21323,10,"0","0","0","1","0","0","0","","","",""
21323,11,"0","0","1","1","1","1","","","","",""
21323,12,"1","1","1","1","0","1","1","1","1","0","0"
21323,13,"1","1","0","0","0","","","","","",""
21323,14,"","","","","","","","","","",""
21335,1,"0","1","0","0","0","0","0","","","",""
21335,2,"0","1","","","","","","","","",""
21335,3,"0","0","0","1","","","","","","",""
21335,4,"0","1","0","0","0","0","","","","",""
21335,5,"1","0","","","","","","","","",""
21335,6,"1","0","0","0","0","0","","","","",""
21335,7,"0","0","0","1","0","0","0","","","",""
21335,8,"0","","","","","","","","","",""
21335,9,"1","0","0","0","","","","","","",""
21335,10,"0","0","0","0","0","0","0","","","",""
21335,11,"0","0","0","0","0","0","","","","",""
21335,12,"0","0","0","0","1","0","0","0","0","0","0"
21335,13,"1","0","0","0","0","","","","","",""
21335,14,"","","0","0","0","0","0","0","0","0","0"
21353,1,"0","0","0","0","0","1","0","","","",""
21353,2,"0","1","","","","","","","","",""
21353,3,"0","0","0","1","","","","","","",""
21353,4,"0","1","0","0","0","0","","","","",""
21353,5,"0","1","","","","","","","","",""
21353,6,"0","0","0","0","0","1","","","","",""
21353,7,"0","0","1","0","0","0","0","","","",""
21353,8,"0","","","","","","","","","",""
21353,9,"1","0","0","1","","","","","","",""
21353,10,"0","1","0","0","0","0","0","","","",""
21353,11,"0","0","0","0","1","0","","","","",""
21353,12,"1","0","0","0","0","0","1","0","0","0","0"
21353,13,"0","0","0","1","0","","","","","",""
21353,14,"","","0","0","0","0","0","0","0","0","0"
21356,1,"0","0","0","0","0","0","1","","","",""
21356,2,"0","1","","","","","","","","",""
21356,3,"1","0","0","1","","","","","","",""
21356,4,"0","1","0","0","0","0","","","","",""
21356,5,"1","0","","","","","","","","",""
21356,6,"0","0","0","1","0","0","","","","",""
21356,7,"0","0","0","0","0","0","1","","","",""
21356,8,"0","","","","","","","","","",""
21356,9,"1","1","0","1","","","","","","",""
21356,10,"0","0","0","0","0","0","1","","","",""
21356,11,"0","1","0","1","1","1","","","","",""
21356,12,"0","0","1","0","0","0","1","1","0","1","1"
21356,13,"0","1","0","0","0","","","","","",""
21356,14,"","","","","","","","","","",""
21360,1,"0","0","0","0","0","1","0","","","",""
21360,2,"1","0","","","","","","","","",""
21360,3,"0","0","0","0","","","","","","",""
21360,4,"1","0","0","0","0","0","","","","",""
21360,5,"1","0","","","","","","","","",""
21360,6,"0","0","1","0","0","0","","","","",""
21360,7,"0","0","1","0","0","0","0","","","",""
21360,8,"0","","","","","","","","","",""
21360,9,"1","1","0","1","","","","","","",""
21360,10,"0","0","0","0","0","0","0","","","",""
21360,11,"1","1","0","0","1","1","","","","",""
