"user_id","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11","q12","q13","q14"
19366,"4","0","3","0","","3","3","8","0|3","1","3|4|5|6","0|2|7","1",""
19367,"5","1","3","1","0","3","1","9","0","7","4|6","0|2|6|8|9","1",""
19376,"6","1","0|2|3","1","0","3","3","10","0|1|3","1","0|1|3|4|5|6","0|2|3|5|6|12","0|1|5","<freeform-text removed>"
19381,"6","0","","0","0","1","3","8","0|2","7","2|4|5|6","1|3|7","0|1",""
19389,"6","0","","0","0","3","2","5","0|1","7","0|4|5|6","0|1|3|5|6|8","1|2|3",""
19390,"5","0","0|1","1","0","1","2","8","0|2","7","0|2|4|6","0|1|5|9","0|1",""
19393,"6","0","","0","0","0","3","7","0|3","0","2","0|1|2|3|5|8|9","0|5",""
19395,"5","1","0|<freeform-text removed>","1","0","2","2","8","0|1|3","4","1|3|4|5|6","0|1|3|9","1|3",""
19403,"6","0","","0","0","1","6","10","0|1","7","1|4|5|6","0|1|2|7|8|9","0|1","<freeform-text removed>"
19407,"6","1","0","1","0","2","2","10","0|1|3","0","0|1|5|6","0|2|9","1",""
19408,"6","1","0|<freeform-text removed>","1","0","1","5","8","0|1|2|3","1|6","0|1|2|4|5|6","0|1|3|5|6|7|8|12","0|3|5","<freeform-text removed>"
19410,"5","1","2","1","0","5","2","8","0|1","2","0|1|3","0|3|6","0","<freeform-text removed>"
19416,"6","1","0|3","1","0","1","2","10","0|1","7","0|1|3|4|5|6","0|1|2|6|7|8|12","0|1|3","<freeform-text removed>"
19418,"5","1","0","2","0","1","6","9","0|2|3","7","0|2|3|4","0|1|2|7|9|10|12","0|3","<freeform-text removed>"
19421,"6","0","0|1","1","0","2","1","10","0|1","7","0|1|3|6","0|5|6|7","0",""
19425,"6","1","3","5","0","5","6","9","0|1|3","2","0|1|4","0|5|7|8","0|2",""
19426,"5","0","","","0","1","1","10","0","1","2|3|4|5|6","0|3|5|7|9|10","1",""
19434,"3","0","0","0","0","1","2","6","0|1","7","0","3|4|7","5",""
19438,"3","1","0|1|2|3","1","0","1","6","8","0|1","0|2|4","0|4|5|6","0|3|12","0|1",""
19449,"3","1","0","1","0","3","2","7","0","<freeform-text removed>","4|5|6","0|3|8|11","0|2|5","<freeform-text removed>"
19454,"4","1","0|1|3","1","0","1","4","7","0|1|2","7","0|1|2|3|4|5|6","0|3|7|8","0|1|3|5","<freeform-text removed>"
19460,"4","1","0|3|<freeform-text removed>","1","1","3","3","6","0","7","4|5|6","3","0|1","<freeform-text removed>"
19462,"5","1","0|3","1","0","3","2","9","0|1","0|6","1|3|4|6","0|2|5|6|8","0|2",""
19473,"6","1","2","4","0","2","2","10","1","7","1|6","0|2|7","0|1",""
19475,"5","1","0|3","1","0","1","3","9","0|1|3","0|1","0|1|3|4|5|6","0|2|3|6|10","0|1|3",""
19480,"6","0","","0","0","1","3","8","0|2","4","0|2|4|6","0|1|7|8|9","0|1|3|5",""
19482,"6","1","3","1","0","2","3","9","0|1","1","1|3|6","0|2|5|7|9","1","<freeform-text removed>"
19486,"6","1","0|3","1","","5","2","7","0|1","7","0|3|4|5","5|7|8","1|2",""
19487,"6","0","","0","0","2","3","10","0|1","7","0|1|6","0|5|6|10","1|3",""
19490,"6","1","0|3","1","0","2","5","8","0|1|3","5","1|3|4|5|6","0|2|5|6|7|8|9|10|<freeform-text removed>","0|1|3","<freeform-text removed>"
19498,"6","1","0","1","0","2","5","10","0|2|3","4","0|4|5|6","0|1|2|3|4|5|6|7|8|9|10|12","0|1|2|5","<freeform-text removed>"
19500,"6","0","","0","0","1","2","8","0|2","7","0|1|2|4|5|6","0|1|2|7|9","0|1","<freeform-text removed>"
19507,"6","1","3","1","0","4","1","9","0|1|3","2","0|1|3|4|6","2|3|5|9","0",""
19520,"4","1","0|3","1","0","2","2","3","0","7","2|3|4|5|6","0|1|2|7|8|12","1",""
19528,"6","1","0|3","1","0","2","4","7","0|1|3","1","1|4|5","0|3|8","0|1|5",""
19533,"5","0","1","3","0","1","4","7","1","2","0|4|5|6","1|8","0|1|2|3|4|5",""
19536,"0","1","0","2","0","2","2","7","1","0","1|2|5","0|2|<freeform-text removed>","0",""
19540,"6","1","0|1|2|3","1","0","3","5","7","0|1","0","0|6","1|2|4|5","0",""
19542,"3","1","0|2|3","1","0","0","4","10","0|1|2|3","1|2","0|1|2|3|4|5","0|1|2|3|4|5|6|7|8|9|10|12","0|1|2|3|4|5","<freeform-text removed>"
19547,"3","1","0|3|<freeform-text removed>","1","0","4","6","9","0|1","4","1|3|4|5|6","0|1|2|3|4|7|8|9","0|1|2|5","<freeform-text removed>"
19562,"6","1","1|3","1","0","1","3","7","0","7","3|4|6","0|2|3|5|<freeform-text removed>","0|3|4","<freeform-text removed>"
19564,"5","1","0|1","2","0","2","2","9","0|1","0","1|3|4|5|6","0|1|3|5|6|8|12","1",""
19569,"4","0","","","0","0","3","6","0","7","3|4|5|6","0|1|3|4|7|8|9","0","<freeform-text removed>"
19577,"6","1","1|3","1","1","1","2","7","0|2|3","0","2|6","0|2|5|9","0|1|5",""
19583,"4","1","3","1","0","3","","8","0|1","","1|3|6","0|1|7|8","0|2","<freeform-text removed>"
19608,"6","1","0","1","","","6","10","0|1|2|3","6","0|1|3|4|5|6","0|2|5|6|8|9|12","0|1|2|3","<freeform-text removed>"
19616,"4","1","2","1","0","1","4","9","0","7","2|4|5|6","0|1|2|3|5|6|7|8|9|10|12","5","<freeform-text removed>"
19617,"5","1","1|3","1","0","3","0","7","0","0","1|3|4|5|6","0|1|2|5|8","0",""
19632,"4","1","2","1","0","3","1","7","0|1|3","<freeform-text removed>","1|4|6","0|2|5|6|7|8|10","0",""
19635,"6","1","3","1","0","2","6","8","0","4","6","7","2",""
19638,"5","0","","0","0","1","3","8","0|1","1","1|5|6","0|3|9","0|2|3",""
19643,"6","1","0|1|3","1","0","2","3","4","0|1","7","1|2|3|4|5|6","0|1|3|7|8|9|10","0|1|3|5",""
19645,"5","1","0|1|2|3","1","0","1","3","10","0|1|2|3","3|4","0|1|2|3|4|5|6","0|1|2|3|4|5|6|7|8|9|10","0|1|4|5","<freeform-text removed>"
19652,"5","1","0|1","2","0","1","3","9","0|1|2|3","0","0|1|2|4|6","0|2|4|5|6|8","0|1",""
19655,"5","0","","0","0","1","2","8","0|2|3","<freeform-text removed>","2|4|5|6","0|2|3|7","0|1|5",""
19658,"4","1","0|3","1","0","2","2","8","0|1","4","1|3|4|5|6","0|1|2|3|6|9","0|2",""
19671,"0","0","0|3","1","0","3","5","9","0|1","7","0|1|2|3|4|5|6","0|1|2|4|7|12","0","<freeform-text removed>"
19677,"5","0","","0","0","1","2","8","0|2","0","0|2|4|6","0|1|5|7|9","0|1|2|3",""
19679,"6","1","0|3|<freeform-text removed>","2","0","3","3","10","0|1|3|<freeform-text removed>","6","0|1|4|5|6","0|1|2|3|6|7|8|9","0|1|2|5","<freeform-text removed>"
19687,"2","1","0|1|2|3","1","0","5","2","9","0|3","0","3|4|5","0|2|3|7|8|9","0|1|5","<freeform-text removed>"
19703,"3","0","0|3","1","0","2","2","6","1","7","1|4","0|9","0|1","<freeform-text removed>"
19708,"3","0","0","1","0","0","2","7","0","4","3","12","0",""
19710,"3","0","","0","0","0","3","10","0","7","6","0|1|2|4|7|8","2|4",""
19714,"","","","","","","","","","","","","",""
19721,"","","","","","2","","","0|1|2|3","4","0|6","","","<freeform-text removed>"
19725,"5","1","0","1","0","4","1","7","0","4","6","5","0|1",""
19735,"6","1","3","5","0","2","6","10","0|1|3","1","0|1|3|4|5|6","0|1|2|4|5|6|7|8|9|10","0|1|2","<freeform-text removed>"
19748,"6","1","0|3","2","0","","3","8","0|1|3","<freeform-text removed>","0|5|6","0|1|2|3|4|6|8","0|1|4|5","<freeform-text removed>"
19750,"6","1","0|1|2|3","2","0","3","2","8","0|1","0|4","1|4","0|2|5|6|7|9","0|1",""
19756,"6","1","0|1|2","1","0","1","5","10","0","1","1|3|4|5|6","0|1|2|3|4|5|6|7|8|9|10","0|1|2|3|4|5",""
19774,"3","1","0|3","2","","1","6","5","0|3","3","4|6","10","2",""
19781,"6","0","0","1","0","1","3","8","0|3","7","3|4|5|6","1|2|3|7|9","1|3",""
19789,"4","1","0|3","1","0","0","3","10","0|3","0","0|2|3|4|5","0|2|3","0",""
19792,"6","1","<freeform-text removed>","1","0","5","2","10","0|1","7","1|3","0|7|8","<freeform-text removed>","<freeform-text removed>"
19832,"4","1","0","1","0","2","4","9","0|1","0|1","0|1|5|6","0|1|2|3|6|8","0|1|2","<freeform-text removed>"
19837,"0","1","3","1","0","2","3","8","0|1","7","1|3|4|5","0|9","0","<freeform-text removed>"
19840,"3","1","0|3","1","0","2","1","6","0|1|3","4","1|3|4|5|6","0|2|3|4|6|8|10","0","<freeform-text removed>"
19842,"5","1","3","5","0","1","3","10","0|1|2","7","0|2|4|6","0|2|7|8","1|4|5",""
19850,"6","1","3","1","0","4","2","7","0","7","6","0|4|10","3",""
19852,"5","1","0|1|2|3","1","0","1","2","7","0","<freeform-text removed>","2|3|4|5|6","1|2|3|5","1",""
19856,"5","1","0|1|2|3","1","0","1","4","10","0|3","7","0|4|6","0|1|2|3|5|6|8|9","1|3|5",""
19862,"0","1","3","1","0","2","3","9","0|1|3","0","0|1|3","0|2|7","0|1",""
19869,"6","1","1|3","1","0","1","5","10","0|1","0","0|4|6","0|4|6|7|9","1|4","<freeform-text removed>"
19874,"5","1","2","1","0","1","3","8","0|1","7","3|4|5","0|1|2|3|5|8","0|1",""
19884,"3","0","3","1","0","4","2","9","0","1","4|5|6","2|6|7","0|1","<freeform-text removed>"
19895,"5","0","","0","0","1","4","7","0|2","4","2|3|4|5|6","0|1|2|3|4|7|8|9","0|1|4",""
19900,"3","0","","1","0","1","2","8","0|2|3","4","2|5|6","0|1|2|3","0|3",""
19903,"0","1","0|3","2","0","0","2","10","0","7","2|4|5|6","0|3|4|7","3|4|5","<freeform-text removed>"
19906,"6","1","3","1","","","","","","","","","",""
19911,"6","1","0","1","0","2","3","9","0|1","7","0|1|4|5|6","0|2|3|8","0","<freeform-text removed>"
19913,"5","0","0","1","0","1","2","8","0|1|2|3","4","1|2|4|5|6","0|1|2|3|8","0|1","<freeform-text removed>"
19917,"6","0","","1","0","1","3","10","0|1","7","0|3|4|5","0|2|3|5|6|7|12","0|1|2|5",""
19920,"5","1","3","1","1","2","5","7","0","7","0|1|2|3|4|5|6","0|1|2|3|5|8","2|3|4|5","<freeform-text removed>"
19926,"6","0","","0","0","1","2","8","0|2|3","7","2|3|4","0|1|7|8","2|3",""
19944,"3","1","0|3","2","0","1","4","8","0|1|2","7","5","0|8","0|4",""
19956,"5","0","2|3","5","0","1","2","8","0|1|3","2","3|4|5|6","1|3|4|7|11","5",""
19957,"4","1","0|1|2|3","1","0","3","2","9","0|1|3","0","0|6","0|2","0|4",""
19960,"6","0","0","1","1","1","4","6","0|2|3","1","2|3|4|5|6","0|1","1|3",""
19962,"5","0","","0","0","3","2","3","0","4","4|5|6","1|3|4|10","0","<freeform-text removed>"
19964,"5","0","3","0","0","0","2","3","0|2|3","7","6","0|1|2|4|5|7|8|9","1|5",""
19977,"0","1","1|3","1","0","4","2","6","0|1","7","1|6","0|2|5|8","0|2",""
19989,"5","1","0","1","0","1","4","7","0|1|2|3","1","1|2|3|4|5|6","0|1|2|3|4|8|9|10","1",""
19994,"5","1","0|3","1","0","2","3","9","0|1|2|3","5","2|3|4|5|6","0|2|3|8","0","<freeform-text removed>"
19995,"6","1","0","2","0","0","0","10","2|<freeform-text removed>","0","2|4","0|12","0","<freeform-text removed>"
19998,"5","0","3","1","0","2","5","8","0|1|3","2","0|3|4|5|6","0|1|2|3|6|7|8|9|12","1|3|5",""
20004,"5","0","","0","0","1","1","8","0|3","1","1|4|5|6","1|2|3|8","1","<freeform-text removed>"
20010,"5","0","","0","0","4","1","","0|1","7","0|2|4|<freeform-text removed>","2|10","2",""
20013,"3","0","3","1","0","1","2","5","0|2|3","0","2|4|5|6","0|1|2|3","0",""
20035,"0","1","3","1","0","1","4","7","2","4","1|2","0|2","0|1","<freeform-text removed>"
20039,"6","0","","1","0","0","1","8","0|2|3","0","2|3|4|5|6","1|5|7","1|3",""
20042,"6","1","0|2","4","0","2","5","10","0|1","7","0|3|4|5|6","0|1|2|3|7|8","3",""
20050,"6","1","3","1","0","2","2","8","0|1|3","2","0|4|6","2|9|10|11","1|3","<freeform-text removed>"
20055,"0","1","2|3","1","0","1","6","6","0","7","3","0|1|2|3|7|10","0","<freeform-text removed>"
20063,"5","0","","1","0","0","2","10","0|2","","2|3|4|5|6","1|3|4|9|12","2|3",""
20064,"4","1","0|2","1","0","2","3","10","0|1","7","0|6","0|5","",""
20071,"5","0","","0","0","1","3","8","0|1|3","0","1|3|4|5|6","0|1|2|3|4|9","0|1|3|5",""
20076,"6","0","","","0","5","3","8","0","7","0|3|4|5","0|2|3|5|6|7","0|1|2","<freeform-text removed>"
20077,"5","1","0","2","0","0","6","10","0|2","7","2|4|5|6","0|1|3|7","0|5|<freeform-text removed>","<freeform-text removed>"
20096,"2","1","0|3","1","0","1","4","8","0|1|2|3","7","2|4|5|6","0|1|2|3|7|8|9|10|12","0|1|2",""
20107,"1","1","2","4","0","2","5","10","0|1","4","0|3|6","0|5|7|9|10","0","<freeform-text removed>"
20108,"6","0","","0","0","1","6","10","0|1|3","4","1|3|4|5|6","0|1|2|3|4|5|6|7|8|9|10|11|12","0|1|2|3|4|5",""
20111,"6","0","","1","0","0","0","8","0|2","0|1|2|3|4|5|6|7","2","<freeform-text removed>","4",""
20117,"4","1","0|2|3","1","0","1","4","7","0|2|3","0|2","2","1|2|7|9","0|1",""
20127,"6","0","","0","0","1","3","10","0|2","7","0|2|6","0|1|7|9|12","0|1","<freeform-text removed>"
20128,"6","1","0","1","0","1","3","10","0|1|3","4","0|1|3|4","2|6|7|8","1","<freeform-text removed>"
20136,"2","0","","0","0","0","3","8","0","7","5|6","3|4|8","0","<freeform-text removed>"
20146,"6","1","0|3","1","0","2","6","8","0|1","","0|1|4|6","2|5|6|8","0|1|3",""
20148,"4","1","2|3","1","1","2","5","7","0|1|3","2","4|5|6","3|4|6|7","3|5","<freeform-text removed>"
20153,"4","0","","0","0","0","2","8","0|3","7","1|4|5|6","1|2|10","0|1|5",""
20155,"5","1","0|1|2","1","0","2","3","8","0|1|3","0","0|1|3|5|6","0|1|2|4|6|7|9","0|3",""
20169,"6","0","","1","0","2","5","9","0|1|3","0|1|4","1|3|4|5|6","0|1|2|3|4|5|6|7|8|9|10|11","0|1|2|5","<freeform-text removed>"
20172,"3","1","3","1","0","2","4","7","0|1|3","6","1|3|5","0|2|3|7","0",""
20177,"5","1","3","1","0","1","4","10","0|1","7","1|3|4|5|6","0|1|2|3|4|5|6|7|8|9|10","0","<freeform-text removed>"
20178,"2","1","0|2","4","0","2","2","8","0|1","1","0","0|1|2|3|5|7|8|9","0",""
20179,"4","1","3","1","0","4","3","9","0|1|3","6","1|3|4|5|6","1|3|6|9|10","0|1|5",""
20181,"4","1","3","1","0","0","1","7","0|3","7","2|3|4|5|6","0|1|7|11","0|1|2|3|4|5",""
20201,"5","1","0|1|2|3","1","0","2","4","9","0|1|3","0","1|4|5|6","2|3|9","0|1|5",""
20202,"6","1","0|1","1","0","2","6","10","0|1|2|3","7","0|1|2|3|4|5|6","0|1|2|5|6|7|9|10","0|1","<freeform-text removed>"
20204,"4","0","","0","0","1","2","8","0","0","2|4|6","0|1|7","1","<freeform-text removed>"
20205,"6","0","","0","0","0","6","8","0","7","3|4|5|6","0|1|3|7|9","3|4|5","<freeform-text removed>"
20216,"5","1","1|2|3","1","0","1","4","7","0|3","0","2|4|5|6","0|1|2|3|4|5|7|8","0|1|2|3|4|5",""
20219,"5","1","1|2|<freeform-text removed>","1","0","0","4","8","0|2","7","2|3|4|6","0|1|4","1|2|3","<freeform-text removed>"
20220,"3","1","2","1","0","1","2","9","0","4","2|3|4|5|6","0|3|7|9","0|4|5","<freeform-text removed>"
20226,"6","0","3","0","0","1","3","8","0|1|2","7","1|2|3|4|5|6","0|1|2|3|8|9","0|1|3|4|5",""
20231,"5","1","0|1|3","1","0","1","6","10","0|1|3","0","0|1|3|4|5|6","0|2|3|5|6|9|10","1","<freeform-text removed>"
20232,"6","1","0|3","2","0","2","4","10","0|1|3","0","0|1|3|4|5|6","0|2|9","1|3",""
20241,"5","0","0|2","1","0","1","3","8","0|3","4","3|4","0|1|4|7|9","0",""
20243,"6","0","","","0","1","2","10","0|1|3","4","0|3|4|6","0|5","1|2",""
20245,"6","0","<freeform-text removed>","1","0","1","4","9","0","7","2|4|5|6","1|3|5|7|8","1|3",""
20252,"3","1","3|<freeform-text removed>","1","0","1","5","9","0|2|3","4","0|1|2|4|5|6","0|1|3|7|8","3|5","<freeform-text removed>"
20260,"6","1","0","1","0","2","5","8","0|2","7","1|2|3|4|5|6","0|1|2|3|4|5|6|7|8|9|10|12","0|1","<freeform-text removed>"
20263,"5","0","2|3","1","0","4","3","9","0|1","7","0|4|5|6","1|3|4|6|7|8|10","1|5",""
20264,"6","0","","0","0","0","2","9","0","<freeform-text removed>","2|3|4|5|6","0|1|2|3|5","0|1|5",""
20267,"4","0","","","0","0","0","8","0","1","0|2|4","2|4|5|8|9","0|1",""
20282,"5","1","0","1","0","3","3","10","0|1","0","0","0|2","1",""
20292,"6","1","0|1|2","1","0","3","6","10","0|3","2","1|3|4|5|6","0|3|4|5|10|12","0|1|5","<freeform-text removed>"
20309,"5","1","0|3","1","0","3","2","10","0|1","7","0","0|2|3|5|6|7|10","0|1","<freeform-text removed>"
20331,"6","1","0","2","0","2","6","5","0|1","","4|5|6","1|3|7|9|10","4|5",""
20335,"6","1","0|3","2","0","1","5","9","0|1|3","1","0|1|4|5|6","0|1|2|3|5|6|8|10|12","1|<freeform-text removed>",""
20342,"4","1","2|3","1","1","5","3","4","0","7","5|6","3|5|6|9|11","",""
20344,"5","1","3","1","0","3","3","7","0","7","5|6","2|3|4|6|7|8|9","0|1|2|3",""
20350,"5","1","0","1","0","1","2","7","0|1","<freeform-text removed>","0|4|5|6","0|1|7|8|<freeform-text removed>","0|1|2|3",""
20353,"6","1","0|3","1","0","2","2","6","0|1","4","1|2|4|5|6","0|2|3|4|6|7|8","0|1|3|4|5","<freeform-text removed>"
20354,"5","1","2","1","0","2","2","8","0|1|3","2","1|3|4|5|6","1|3|5|6|7|9|10","1","<freeform-text removed>"
20359,"6","0","1","0","0","1","4","8","0|1|2|3","0","2|3|4|5|6","3|8","1|5",""
20370,"5","0","","0","0","1","3","4","0|1|2","7","1|2|3|4|5|6","0|1|3|8|9","0|1",""
20386,"5","1","0","1","0","2","4","8","0","2","1","0|1","0|4","<freeform-text removed>"
20405,"6","0","","","0","1","2","8","0|1|2|3","2","1|2|3|4|5|6","0|1|2|3|5|6|7|8","0|1|2|3",""
20415,"6","","0|1|3","1","0","2","2","10","0|1","0","0|1|3|4","0|6|8|<freeform-text removed>","0|1",""
20418,"6","1","1|3","1","0","3","3","6","0|1","7","3|6","0|2|8","0|1",""
20428,"6","1","1","1","0","4","2","7","0","0","1|3|4|6","0|3|6|9","0|1","<freeform-text removed>"
20429,"6","1","3","1","1","4","3","10","0|1|3","2","0|1|<freeform-text removed>","0|2|5|8","0|1|2|3","<freeform-text removed>"
20431,"5","1","0|2|3","","0","1","5","10","0|2|3","4","0|2|3|4|5|6","0|1|2|3|5|6|7|8|9|12","0|1|2|3|4",""
20432,"6","1","0|1|2","1","0","2","6","10","0|1|3","4","0|3|4|5|6","3|8","1|5",""
20434,"5","1","3","1","0","1","3","8","0|2|3","0","2|4|6","0|1|3|7|9","1|3|4",""
20436,"6","0","","1","0","2","6","10","0|3","1","0|1|3|4|5|6","0|1|2|3|5|6|8|9|10|12","0|1|5","<freeform-text removed>"
20440,"5","1","3","1","0","1","4","8","0|1|3","6","0|4","2|4|5|9","0|2|3",""
20464,"6","0","","1","0","3","1","10","0|1|3","2","1|3|4|6","0|2|5|6|7|8|9","1",""
20467,"6","1","0|2|3","1","0","4","6","10","0|1","1","1|3|4|6","2|6|8","0|1|<freeform-text removed>","<freeform-text removed>"
20482,"6","1","3","1","0","3","2","10","0|1|3","4","0|1|4|5|6","0|3|9","0|1|3",""
20485,"5","1","0","1","0","1","3","7","0|1|2","7","2|3|4|5|6","0|1|3|4|8","0|1|3|5","<freeform-text removed>"
20495,"3","1","2","1","0","1","4","4","0|3","2","3","0|1|5|7","5",""
20496,"4","0","","0","0","1","2","8","0|1","7","0|1|2|3|4|5|6","0|2|8|9","0|1|3",""
20497,"3","1","3","1","","2","1","10","0","2","3","9","1",""
20501,"3","1","3","1","0","0","3","7","0|2|3","<freeform-text removed>","2|3|4|5|6","1|3|5|7|8","1|5",""
20512,"4","0","","0","0","2","1","9","0|1","4","5|6","0|2|5|8|9","0|1",""
20517,"6","1","0|1|3","2","0","1","6","10","0|1","<freeform-text removed>","0|1|3|4|5|6","0|1|2|3|6|8|12","0|1",""
20524,"6","1","3","1","0","1","5","10","0|1|3","1","0|1|4|5","9","0|1",""
20536,"5","1","3","1","0","2","3","10","1","0","0|1|3|4|5|6","2|5|6|8|10","0|1","<freeform-text removed>"
20540,"5","1","0","1","0","","1","","0|1","7","0|4","0|1|2|4|7|8|9|12","0|1",""
20542,"6","1","0","1","1","1","4","8","0","6","1|4|5","1|2|9|10","0|1","<freeform-text removed>"
20548,"6","1","0|3","1","0","2","5","8","0|1","7","0|1|4|6|<freeform-text removed>","0|1|2|3|5|6|7|8|9|12","1|3","<freeform-text removed>"
20549,"5","0","3","1","0","1","4","9","0|1|2","0","0|1|2|3|4|5|6","0|1|3|5|8|9","1|5",""
20551,"5","0","","","0","1","2","10","0|1","0","0|<freeform-text removed>","0|2|5","0","<freeform-text removed>"
20552,"6","1","1","1","1","2","2","10","0|1","4","1|4|5|6","0|3|8","1|3",""
20573,"3","1","0","1","0","0","3","7","0","7","3|4|5|6","1|4|8","0|1|4",""
20579,"5","0","","0","0","1","2","6","0","7","2|3|4|6","0|1|2|4|7|8|9|12","0|3|4","<freeform-text removed>"
20587,"6","1","3","1","0","1","3","7","0|1|3","6","1|3|4|6","0|2|3|6|8","3","<freeform-text removed>"
20589,"6","0","","","0","2","3","6","0|1","7","0|4|6","0|2|9","0",""
20591,"6","1","3","1","0","2","4","9","0|1|3","1","1|3|4","2|5|8|9","0|1|3",""
20594,"3","1","3","1","0","3","0","6","0|1","7","0|1|4|5","0|1|2|3|4|5|6|8|9","0|1|3",""
20595,"6","1","0|3","1","0","3","3","10","0|1|3","1","1|3|4|5|6","0|1|2|3|6|8|9|12","0|1|5",""
20597,"6","1","0|1","2","0","2","6","10","0|1|3","0","0|1|4|5|6","0|2|3|5|6|7|8|9|10|12","0|1|3|5","<freeform-text removed>"
20604,"6","1","2","1","0","1","3","6","0|1|2","","1|2|3|4|5|6","0|1|7","0",""
20608,"6","1","3","1","0","1","3","10","0|2","7","2|3|4|5|6","0|1|5|6|8|9|10","0|1|2|3|4","<freeform-text removed>"
20612,"5","1","0","1","0","0","2","9","0|2","1","2|3|4|5|6","0|1|2|3|4|5|6|7|8|9|10|11","0|1|2|3|4|5",""
20613,"4","0","","1","0","1","3","9","0|1","7","1|6|<freeform-text removed>","0|1|2|7|9","1","<freeform-text removed>"
20636,"5","0","","1","0","5","3","8","0","7","3|4|6","0|2|5|6|7|10","0|2","<freeform-text removed>"
20638,"5","1","0","1","0","1","5","10","0","1","0|1|2|3|4|5|6|<freeform-text removed>","0|3|6|<freeform-text removed>","5|<freeform-text removed>","<freeform-text removed>"
20646,"6","1","0|2|3","1","0","4","2","8","0","7","6","0|2|5","4",""
20666,"5","1","0","1","0","5","3","8","0","7","4","8","<freeform-text removed>","<freeform-text removed>"
20669,"5","1","3","1","0","5","3","9","1","6","1","0|2|7|<freeform-text removed>","1|2|3|4|<freeform-text removed>","<freeform-text removed>"
20670,"4","1","3","1","0","2","5","7","0|1|2","7","0|2|5","0|3|7|8|9|10","1|2|3","<freeform-text removed>"
20675,"6","0","","0","0","1","4","9","0|1|2|3","6","1|2|3|4|5|6","0|1|3|4|5|6|7|8|10","0|1",""
20684,"3","1","0|2","2","0","0","1","8","0","7","4|5|6","3|4|7|9","4|5",""
20687,"5","0","","0","0","0","2","9","0|2|3","1","2|3|4|5|6","0|1|5|7","0|1|3",""
20706,"5","0","","","1","2","3","5","0","7","3","0|1|2|6|7|12","0|1|3|5",""
20710,"6","0","","0","0","2","3","10","0|1","6","0|1|3|4|6","0|2|5|6|8|12","0|1",""
20712,"5","0","","","0","3","3","7","0|1","7","1|3|4|6","0|8|<freeform-text removed>","2|3|4",""
20728,"6","1","0|1","3","0","4","4","9","0|1","5","0|4|5|6","2|3|8","1","<freeform-text removed>"
20731,"5","0","","0","0","1","1","7","0|3|<freeform-text removed>","7","3|4|5|6","0|1|2|3|7|8|9","1|3|4","<freeform-text removed>"
20733,"5","1","3","1","","3","4","6","0|1","7","1|4|5|6","0|2|9","0|1",""
20735,"4","1","2","1","0","1","5","8","0|2","7","2|5","3|7|9","5","<freeform-text removed>"
20740,"3","1","3","1","0","1","4","10","0|2|3","0","0|1|2|3|4|5|6","0|3|7|10|11","0|1|5","<freeform-text removed>"
20741,"5","1","","0","0","2","5","6","0|1","7","1|3|4","0|3|5|6|7","0|1","<freeform-text removed>"
20742,"0","1","3","1","0","5","3","7","0|1","7","1|5","3|8","0|2|3|5","<freeform-text removed>"
20752,"3","1","0|3","5","0","3","2","7","0|1|3","7","0|3","0|2|7|9|10","",""
20763,"5","1","0","2","0","0","3","9","0","7","0|2|4|5|6","0|1|2|3|4|9","0","<freeform-text removed>"
20765,"4","0","","","0","2","3","3","1","","","2","",""
20779,"4","1","0|2","1","0","1","2","8","0","4","1|4|5","0|2|3|7|8","1|<freeform-text removed>","<freeform-text removed>"
20782,"6","1","3","1","0","2","4","10","0|1","7","0|4","0|2","1|4",""
20786,"5","0","","0","0","1","2","10","0|1|2|3","0","2|3|4|5|6","0|1|2|3|7|9","0|1",""
20790,"6","1","0|1|2|3","1","0","4","4","10","0|1|3","2","0|1|3|4|5|6","0|3|6|7|8|9|12","0|1|3|4|5","<freeform-text removed>"
20793,"6","1","0|2|3","1","0","3","3","10","0|1|3","6","0|1|3|4","0|2|5|6|7|8|12","0|1|3","<freeform-text removed>"
20800,"5","0","","5","0","1","2","10","0|1|2|3","1|6","0|2|3|4|5|6","2|3|5|6|7|8|9|12","0",""
20802,"5","1","1","1","0","2","4","8","0|1|3","0|1","0|1|3|4|5","0|1|2|3|4|5|6|7|8|9|10|11","1",""
20823,"5","1","2|3","4","0","1","3","9","0|1|2|3","6","2|3|4|5|6|<freeform-text removed>","0|2|3","0|1|3",""
20828,"0","1","3","5","0","","4","5","0|1|3","7","0","<freeform-text removed>","0","<freeform-text removed>"
20836,"5","0","","0","0","1","2","9","0|1|2","7","0|2|3|4|6","0|2|4|6|7","0|1",""
20844,"6","0","","","0","4","6","10","0","7","","","0",""
20852,"5","1","1","1","0","3","0","2","0","2","4","","4",""
20863,"5","1","3","1","0","2","3","9","0|1|3","1","1|4|5|6","0|1|2|3|5|8|9","1",""
20875,"4","1","3","1","0","4","1","7","0","7","2|6","2|7|10","0",""
20881,"1","1","2|3","1","0","3","2","6","0","1|2","3","1|5|7","0",""
20904,"5","0","","","0","2","1","8","0|2","7","2|4|5|6","0|1|3|6|8","3|5","<freeform-text removed>"
20913,"6","1","0|1|3","2","0","2","5","9","0|1","0","0|3|4","","",""
20915,"4","1","","","","","","","","<freeform-text removed>","","","",""
20921,"1","1","3","1","0","0","2","9","0","7","2|6","<freeform-text removed>","<freeform-text removed>","<freeform-text removed>"
